"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	118	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"	"Diseases of the genitourinary system"	"N00-N98"	128	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	71	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	114	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Nov., 2016"	"2016/11"			3755	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Certain infectious and parasitic diseases"	"A00-B99"	100	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	848	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	154	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	507	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	321	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	1241	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	413	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	134	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Diseases of the genitourinary system"	"N00-N98"	111	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	58	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	109	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Dec., 2016"	"2016/12"			4037	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	109	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	874	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	169	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	551	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	325	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	1300	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	585	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	150	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	128	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	57	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	104	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Jan., 2017"	"2017/01"			4401	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	99	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	795	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	122	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	541	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	295	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	1251	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	516	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	143	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	129	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	62	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	111	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Feb., 2017"	"2017/02"			4109	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	112	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	851	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	154	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	506	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	267	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	1221	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	558	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	111	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	154	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	54	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	129	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Mar., 2017"	"2017/03"			4165	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Certain infectious and parasitic diseases"	"A00-B99"	98	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	828	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	141	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	466	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	270	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	1157	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	480	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	125	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	108	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	53	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	85	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Apr., 2017"	"2017/04"			3855	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	85	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	837	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	116	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	452	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	224	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	1065	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	418	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	115	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	109	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	55	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	95	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"May, 2017"	"2017/05"			3619	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	82	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	815	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	116	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	414	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	257	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	968	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	376	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	129	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	106	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	53	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Jun., 2017"	"2017/06"			3442	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	88	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	828	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	125	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	437	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	249	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	1017	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	376	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	143	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	122	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	39	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	109	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Jul., 2017"	"2017/07"			3573	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	95	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	811	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	117	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	452	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	245	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	1055	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	324	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	141	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	115	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	46	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	104	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"	"Aug., 2017"	"2017/08"			3544	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	80	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	780	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	122	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	388	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	213	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	964	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	326	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the digestive system"	"K00-K92"	90	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2017"	"2017/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
