"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"Sep., 2016"	"2016/09"	"Diseases of the digestive system"	"K00-K92"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2016"	"2016/09"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	103	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Sep., 2016"	"2016/09"			1086	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Certain infectious and parasitic diseases"	"A00-B99"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Neoplasms"	"C00-D48"	271	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	69	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Mental and behavioural disorders"	"F01-F99"	96	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Diseases of the nervous system"	"G00-G98"	83	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Diseases of the circulatory system"	"I00-I99"	332	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Diseases of the respiratory system"	"J00-J98"	119	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Diseases of the digestive system"	"K00-K92"	69	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	88	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Oct., 2016"	"2016/10"			1211	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Certain infectious and parasitic diseases"	"A00-B99"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Neoplasms"	"C00-D48"	276	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Mental and behavioural disorders"	"F01-F99"	97	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	112	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	326	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	132	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	114	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Nov., 2016"	"2016/11"			1222	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Certain infectious and parasitic diseases"	"A00-B99"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	295	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	72	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	100	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	98	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	342	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	129	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Diseases of the genitourinary system"	"N00-N98"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	116	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Dec., 2016"	"2016/12"			1304	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	288	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	112	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	102	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	353	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	132	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	102	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jan., 2017"	"2017/01"			1274	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	256	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	79	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	311	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	159	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	57	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	100	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Feb., 2017"	"2017/02"			1187	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	261	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	128	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	363	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	209	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	108	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Mar., 2017"	"2017/03"			1356	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Certain infectious and parasitic diseases"	"A00-B99"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	298	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	106	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	89	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	166	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	118	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Apr., 2017"	"2017/04"			1320	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	300	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	92	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	71	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	330	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	130	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	95	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"May, 2017"	"2017/05"			1196	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	285	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	85	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	73	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	307	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	112	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jun., 2017"	"2017/06"			1153	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	266	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	99	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	73	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	269	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	104	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	110	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jul., 2017"	"2017/07"			1090	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	294	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	78	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	73	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	299	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	133	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	119	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Aug., 2017"	"2017/08"			1160	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	300	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	86	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	80	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	296	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	102	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Diseases of the digestive system"	"K00-K92"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Diseases of the genitourinary system"	"N00-N98"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2017"	"2017/09"	"External causes of morbidity and mortality"	"V01-Y89"	138	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Sep., 2017"	"2017/09"			1175	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Neoplasms"	"C00-D48"	296	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Mental and behavioural disorders"	"F01-F99"	86	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Diseases of the nervous system"	"G00-G98"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Diseases of the circulatory system"	"I00-I99"	305	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Diseases of the respiratory system"	"J00-J98"	125	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Diseases of the digestive system"	"K00-K92"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"Diseases of the genitourinary system"	"N00-N98"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2017"	"2017/10"	"External causes of morbidity and mortality"	"V01-Y89"	109	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Oct., 2017"	"2017/10"			1192	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Neoplasms"	"C00-D48"	324	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Mental and behavioural disorders"	"F01-F99"	96	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Diseases of the nervous system"	"G00-G98"	102	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Diseases of the circulatory system"	"I00-I99"	314	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Diseases of the respiratory system"	"J00-J98"	126	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Diseases of the digestive system"	"K00-K92"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2017"	"2017/11"	"External causes of morbidity and mortality"	"V01-Y89"	109	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Nov., 2017"	"2017/11"			1248	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Certain infectious and parasitic diseases"	"A00-B99"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Neoplasms"	"C00-D48"	310	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Mental and behavioural disorders"	"F01-F99"	113	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Diseases of the nervous system"	"G00-G98"	97	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Diseases of the circulatory system"	"I00-I99"	366	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Diseases of the respiratory system"	"J00-J98"	138	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Diseases of the digestive system"	"K00-K92"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2017"	"2017/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
