"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Apr., 2018"	"2018/04"			1429	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Neoplasms"	"C00-D48"	335	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Mental and behavioural disorders"	"F01-F99"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the nervous system"	"G00-G98"	120	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the circulatory system"	"I00-I99"	554	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the respiratory system"	"J00-J98"	168	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the digestive system"	"K00-K92"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Diseases of the genitourinary system"	"N00-N98"	25	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"May, 2018"	"2018/05"			1433	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Certain infectious and parasitic diseases"	"A00-B99"	24	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Neoplasms"	"C00-D48"	354	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Mental and behavioural disorders"	"F01-F99"	53	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Diseases of the nervous system"	"G00-G98"	123	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Diseases of the circulatory system"	"I00-I99"	551	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Diseases of the respiratory system"	"J00-J98"	171	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Diseases of the digestive system"	"K00-K92"	44	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"Diseases of the genitourinary system"	"N00-N98"	21	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Jun., 2018"	"2018/06"			1472	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Certain infectious and parasitic diseases"	"A00-B99"	25	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Neoplasms"	"C00-D48"	297	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Mental and behavioural disorders"	"F01-F99"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Diseases of the nervous system"	"G00-G98"	116	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Diseases of the circulatory system"	"I00-I99"	564	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Diseases of the respiratory system"	"J00-J98"	151	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Diseases of the digestive system"	"K00-K92"	43	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Diseases of the genitourinary system"	"N00-N98"	23	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Jul., 2018"	"2018/07"			1442	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Certain infectious and parasitic diseases"	"A00-B99"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Neoplasms"	"C00-D48"	320	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	70	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Mental and behavioural disorders"	"F01-F99"	47	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Diseases of the nervous system"	"G00-G98"	124	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Diseases of the circulatory system"	"I00-I99"	488	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Diseases of the respiratory system"	"J00-J98"	132	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Diseases of the digestive system"	"K00-K92"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Diseases of the genitourinary system"	"N00-N98"	23	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	"External causes of morbidity and mortality"	"V01-Y89"	76	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Aug., 2018"	"2018/08"			1363	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Certain infectious and parasitic diseases"	"A00-B99"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Neoplasms"	"C00-D48"	291	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Mental and behavioural disorders"	"F01-F99"	44	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the nervous system"	"G00-G98"	103	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the circulatory system"	"I00-I99"	448	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the respiratory system"	"J00-J98"	157	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the digestive system"	"K00-K92"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Diseases of the genitourinary system"	"N00-N98"	42	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Sep., 2018"	"2018/09"			1289	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Certain infectious and parasitic diseases"	"A00-B99"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Neoplasms"	"C00-D48"	336	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Mental and behavioural disorders"	"F01-F99"	58	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Diseases of the nervous system"	"G00-G98"	110	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Diseases of the circulatory system"	"I00-I99"	519	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Diseases of the respiratory system"	"J00-J98"	140	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Diseases of the digestive system"	"K00-K92"	51	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	"External causes of morbidity and mortality"	"V01-Y89"	64	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Oct., 2018"	"2018/10"			1410	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Neoplasms"	"C00-D48"	325	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	62	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Mental and behavioural disorders"	"F01-F99"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Diseases of the nervous system"	"G00-G98"	114	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Diseases of the circulatory system"	"I00-I99"	534	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Diseases of the respiratory system"	"J00-J98"	164	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Diseases of the digestive system"	"K00-K92"	62	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Diseases of the genitourinary system"	"N00-N98"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Nov., 2018"	"2018/11"			1452	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Certain infectious and parasitic diseases"	"A00-B99"	29	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Neoplasms"	"C00-D48"	330	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Mental and behavioural disorders"	"F01-F99"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Diseases of the nervous system"	"G00-G98"	143	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Diseases of the circulatory system"	"I00-I99"	541	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Diseases of the respiratory system"	"J00-J98"	154	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Diseases of the digestive system"	"K00-K92"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Diseases of the genitourinary system"	"N00-N98"	34	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Dec., 2018"	"2018/12"			1483	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Certain infectious and parasitic diseases"	"A00-B99"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Neoplasms"	"C00-D48"	356	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	77	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Mental and behavioural disorders"	"F01-F99"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the nervous system"	"G00-G98"	146	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the circulatory system"	"I00-I99"	584	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the respiratory system"	"J00-J98"	191	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the digestive system"	"K00-K92"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	"External causes of morbidity and mortality"	"V01-Y89"	82	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Jan., 2019"	"2019/01"			1659	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Neoplasms"	"C00-D48"	329	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	83	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Mental and behavioural disorders"	"F01-F99"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Diseases of the nervous system"	"G00-G98"	108	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Diseases of the circulatory system"	"I00-I99"	574	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Diseases of the respiratory system"	"J00-J98"	191	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Diseases of the digestive system"	"K00-K92"	51	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Diseases of the genitourinary system"	"N00-N98"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Feb., 2019"	"2019/02"			1530	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Certain infectious and parasitic diseases"	"A00-B99"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Neoplasms"	"C00-D48"	357	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Mental and behavioural disorders"	"F01-F99"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Diseases of the nervous system"	"G00-G98"	144	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Diseases of the circulatory system"	"I00-I99"	650	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Diseases of the respiratory system"	"J00-J98"	203	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Diseases of the digestive system"	"K00-K92"	50	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Diseases of the genitourinary system"	"N00-N98"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Mar., 2019"	"2019/03"			1698	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Certain infectious and parasitic diseases"	"A00-B99"	21	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Neoplasms"	"C00-D48"	354	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	73	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Mental and behavioural disorders"	"F01-F99"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Diseases of the nervous system"	"G00-G98"	117	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Diseases of the circulatory system"	"I00-I99"	631	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Diseases of the respiratory system"	"J00-J98"	195	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Diseases of the digestive system"	"K00-K92"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Apr., 2019"	"2019/04"			1614	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Certain infectious and parasitic diseases"	"A00-B99"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Neoplasms"	"C00-D48"	318	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Mental and behavioural disorders"	"F01-F99"	69	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the nervous system"	"G00-G98"	117	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the circulatory system"	"I00-I99"	546	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the respiratory system"	"J00-J98"	166	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the digestive system"	"K00-K92"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Diseases of the genitourinary system"	"N00-N98"	25	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	"External causes of morbidity and mortality"	"V01-Y89"	67	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"May, 2019"	"2019/05"			1492	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Certain infectious and parasitic diseases"	"A00-B99"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Neoplasms"	"C00-D48"	332	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	74	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Mental and behavioural disorders"	"F01-F99"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Diseases of the nervous system"	"G00-G98"	121	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Diseases of the circulatory system"	"I00-I99"	545	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Diseases of the respiratory system"	"J00-J98"	160	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	"Diseases of the digestive system"	"K00-K92"	59	Not Applicable	Not Applicable
